
─── Fold 0/92 ───
[fold 0] epoch   10 | train  121.56 | val  122.02 | rotLSD  23.47
[fold 45] epoch  330 | train    0.80 | val    0.88 | rotLSD   0.50
[fold 45] epoch  340 | train    0.79 | val    0.93 | rotLSD   0.51
[fold 45] epoch  350 | train    0.78 | val    0.95 | rotLSD   0.52
[fold 45] epoch  360 | train    0.78 | val    0.95 | rotLSD   0.53
[fold 45] epoch  370 | train    0.77 | val    0.93 | rotLSD   0.52
[fold 45] epoch  380 | train    0.77 | val    0.91 | rotLSD   0.50
[fold 45] epoch  390 | train    0.76 | val    0.93 | rotLSD   0.50
[fold 45] epoch  400 | train    0.75 | val    0.92 | rotLSD   0.50
[fold 45] epoch  410 | train    0.75 | val    0.95 | rotLSD   0.52
[fold 45] epoch  420 | train    0.75 | val    0.98 | rotLSD   0.54
[fold 45] epoch  430 | train    0.74 | val    0.98 | rotLSD   0.50
[fold 45] epoch  440 | train    0.75 | val    0.95 | rotLSD   0.53
[fold 45] epoch  450 | train    0.74 | val    0.98 | rotLSD   0.52
[fold 45] epoch  460 | train    0.74 | val    0.99 | rotLSD   0.53
[fold 45] epoch  470 | train    0.73 | val    1.03 | rotLSD   0.55
[fold 45] epoch  480 | train    0.73 | val    0.99 | rotLSD   0.53
[fold 45] epoch  490 | train    0.72 | val    1.02 | rotLSD   0.55
[fold 45] epoch  500 | train    0.72 | val    1.02 | rotLSD   0.52
[fold 45] epoch  510 | train    0.71 | val    1.02 | rotLSD   0.56
[fold 45] epoch  520 | train    0.72 | val    1.04 | rotLSD   0.53
[fold 45] epoch  530 | train    0.72 | val    1.03 | rotLSD   0.52
[fold 45] epoch  540 | train    0.71 | val    1.01 | rotLSD   0.52
[fold 45] epoch  550 | train    0.71 | val    1.02 | rotLSD   0.55
[fold 45] epoch  560 | train    0.71 | val    0.99 | rotLSD   0.51
[fold 45] epoch  570 | train    0.71 | val    1.05 | rotLSD   0.52
[fold 45] epoch  580 | train    0.71 | val    1.04 | rotLSD   0.52
[fold 45] epoch  590 | train    0.70 | val    1.03 | rotLSD   0.50
[fold 45] epoch  600 | train    0.70 | val    1.00 | rotLSD   0.52
[fold 45] epoch  610 | train    0.70 | val    1.03 | rotLSD   0.53
[fold 45] epoch  620 | train    0.70 | val    1.02 | rotLSD   0.53
[fold 45] epoch  630 | train    0.69 | val    1.04 | rotLSD   0.53
[fold 45] epoch  640 | train    0.69 | val    1.03 | rotLSD   0.53
[fold 45] epoch  650 | train    0.69 | val    1.05 | rotLSD   0.52
[fold 45] epoch  660 | train    0.69 | val    1.03 | rotLSD   0.53
[fold 45] epoch  670 | train    0.68 | val    1.05 | rotLSD   0.52
[fold 45] epoch  680 | train    0.68 | val    1.07 | rotLSD   0.55
[fold 45] epoch  690 | train    0.68 | val    1.07 | rotLSD   0.52
[fold 45] epoch  700 | train    0.67 | val    1.05 | rotLSD   0.54
[fold 45] epoch  710 | train    0.68 | val    1.08 | rotLSD   0.55
[fold 45] epoch  720 | train    0.67 | val    1.09 | rotLSD   0.55
[fold 45] epoch  730 | train    0.67 | val    1.07 | rotLSD   0.51
[fold 45] epoch  740 | train    0.67 | val    1.05 | rotLSD   0.55
[fold 45] epoch  750 | train    0.68 | val    1.06 | rotLSD   0.56
[fold 45] epoch  760 | train    0.67 | val    1.07 | rotLSD   0.53
[fold 45] epoch  770 | train    0.67 | val    1.08 | rotLSD   0.55
[fold 45] epoch  780 | train    0.68 | val    1.07 | rotLSD   0.54
[fold 45] epoch  790 | train    0.67 | val    1.06 | rotLSD   0.55
[fold 45] epoch  800 | train    0.67 | val    1.06 | rotLSD   0.53
[fold 45] epoch  810 | train    0.67 | val    1.08 | rotLSD   0.55
[fold 45] epoch  820 | train    0.67 | val    1.08 | rotLSD   0.55
[fold 45] epoch  830 | train    0.67 | val    1.09 | rotLSD   0.52
[fold 45] epoch  840 | train    0.67 | val    1.09 | rotLSD   0.54
[fold 45] epoch  850 | train    0.67 | val    1.08 | rotLSD   0.51
[fold 45] epoch  860 | train    0.67 | val    1.09 | rotLSD   0.55
[fold 45] epoch  870 | train    0.67 | val    1.09 | rotLSD   0.53
[fold 45] epoch  880 | train    0.67 | val    1.09 | rotLSD   0.56
[fold 45] epoch  890 | train    0.67 | val    1.09 | rotLSD   0.53
[fold 45] epoch  900 | train    0.67 | val    1.09 | rotLSD   0.57
[fold 45] epoch  910 | train    0.66 | val    1.09 | rotLSD   0.53
[fold 45] epoch  920 | train    0.67 | val    1.09 | rotLSD   0.55
[fold 45] epoch  930 | train    0.67 | val    1.09 | rotLSD   0.54
[fold 45] epoch  940 | train    0.66 | val    1.09 | rotLSD   0.57
[fold 45] epoch  950 | train    0.67 | val    1.09 | rotLSD   0.58
[fold 45] epoch  960 | train    0.67 | val    1.09 | rotLSD   0.54
[fold 45] epoch  970 | train    0.66 | val    1.09 | rotLSD   0.53
[fold 45] epoch  980 | train    0.66 | val    1.09 | rotLSD   0.55
[fold 45] epoch  990 | train    0.67 | val    1.09 | rotLSD   0.53
[fold 45] epoch 1000 | train    0.67 | val    1.09 | rotLSD   0.53

─── Fold 46/92 ───
[fold 46] epoch   10 | train  120.05 | val  121.51 | rotLSD  22.51
[fold 46] epoch   20 | train  108.68 | val  110.10 | rotLSD  19.67
[fold 46] epoch   30 | train   96.76 | val   97.96 | rotLSD  15.34
[fold 46] epoch   40 | train   84.28 | val   85.36 | rotLSD  13.03
[fold 46] epoch   50 | train   71.69 | val   72.72 | rotLSD  10.78
[fold 46] epoch   60 | train   59.48 | val   60.49 | rotLSD   9.07
[fold 46] epoch   70 | train   48.17 | val   49.06 | rotLSD   7.45
[fold 46] epoch   80 | train   37.95 | val   38.75 | rotLSD   6.25
[fold 46] epoch   90 | train   29.08 | val   29.81 | rotLSD   5.00
[fold 46] epoch  100 | train   21.64 | val   22.34 | rotLSD   4.04
[fold 46] epoch  110 | train   15.76 | val   16.36 | rotLSD   3.30
[fold 46] epoch  120 | train   11.18 | val   11.76 | rotLSD   2.64
[fold 46] epoch  130 | train    7.83 | val    8.37 | rotLSD   2.18
[fold 46] epoch  140 | train    5.50 | val    5.98 | rotLSD   1.77
[fold 46] epoch  150 | train    3.93 | val    4.37 | rotLSD   1.46
[fold 46] epoch  160 | train    2.91 | val    3.31 | rotLSD   1.27
[fold 46] epoch  170 | train    2.26 | val    2.61 | rotLSD   1.08
[fold 46] epoch  180 | train    1.82 | val    2.12 | rotLSD   0.94
[fold 46] epoch  190 | train    1.53 | val    1.79 | rotLSD   0.83
[fold 46] epoch  200 | train    1.32 | val    1.55 | rotLSD   0.75
[fold 46] epoch  210 | train    1.18 | val    1.39 | rotLSD   0.68
[fold 46] epoch  220 | train    1.09 | val    1.28 | rotLSD   0.68
[fold 46] epoch  230 | train    1.03 | val    1.20 | rotLSD   0.64
[fold 46] epoch  240 | train    0.98 | val    1.14 | rotLSD   0.61
[fold 46] epoch  250 | train    0.96 | val    1.09 | rotLSD   0.59
[fold 46] epoch  260 | train    0.93 | val    1.07 | rotLSD   0.60
[fold 46] epoch  270 | train    0.90 | val    1.03 | rotLSD   0.58
[fold 46] epoch  280 | train    0.89 | val    1.02 | rotLSD   0.58
[fold 46] epoch  290 | train    0.88 | val    0.99 | rotLSD   0.55
[fold 46] epoch  300 | train    0.87 | val    0.98 | rotLSD   0.59
[fold 46] epoch  310 | train    0.86 | val    0.97 | rotLSD   0.53
[fold 46] epoch  320 | train    0.84 | val    0.97 | rotLSD   0.55
[fold 46] epoch  330 | train    0.84 | val    0.97 | rotLSD   0.56
[fold 46] epoch  340 | train    0.82 | val    0.94 | rotLSD   0.55
[fold 46] epoch  350 | train    0.82 | val    0.95 | rotLSD   0.54
[fold 46] epoch  360 | train    0.82 | val    0.93 | rotLSD   0.53
[fold 46] epoch  370 | train    0.81 | val    0.95 | rotLSD   0.53
[fold 46] epoch  380 | train    0.81 | val    0.93 | rotLSD   0.55
[fold 46] epoch  390 | train    0.80 | val    0.93 | rotLSD   0.52
[fold 46] epoch  400 | train    0.79 | val    0.92 | rotLSD   0.53
[fold 46] epoch  410 | train    0.80 | val    0.92 | rotLSD   0.52
[fold 46] epoch  420 | train    0.79 | val    0.92 | rotLSD   0.52
[fold 46] epoch  430 | train    0.79 | val    0.94 | rotLSD   0.52
[fold 46] epoch  440 | train    0.78 | val    0.93 | rotLSD   0.54
[fold 46] epoch  450 | train    0.78 | val    0.93 | rotLSD   0.54
[fold 46] epoch  460 | train    0.78 | val    0.93 | rotLSD   0.52
[fold 46] epoch  470 | train    0.78 | val    0.94 | rotLSD   0.52
[fold 46] epoch  480 | train    0.77 | val    0.94 | rotLSD   0.52
[fold 46] epoch  490 | train    0.77 | val    0.94 | rotLSD   0.53
[fold 46] epoch  500 | train    0.77 | val    0.93 | rotLSD   0.54
[fold 46] epoch  510 | train    0.77 | val    0.94 | rotLSD   0.52
[fold 46] epoch  520 | train    0.76 | val    0.94 | rotLSD   0.53
[fold 46] epoch  530 | train    0.76 | val    0.93 | rotLSD   0.52
[fold 46] epoch  540 | train    0.76 | val    0.95 | rotLSD   0.56
[fold 46] epoch  550 | train    0.75 | val    0.95 | rotLSD   0.53
[fold 46] epoch  560 | train    0.75 | val    0.94 | rotLSD   0.52
[fold 46] epoch  570 | train    0.75 | val    0.96 | rotLSD   0.53
[fold 46] epoch  580 | train    0.75 | val    0.96 | rotLSD   0.51
[fold 46] epoch  590 | train    0.74 | val    0.95 | rotLSD   0.55
[fold 46] epoch  600 | train    0.75 | val    0.96 | rotLSD   0.53
[fold 46] epoch  610 | train    0.74 | val    0.95 | rotLSD   0.52
[fold 46] epoch  620 | train    0.74 | val    0.96 | rotLSD   0.52
[fold 46] epoch  630 | train    0.74 | val    0.96 | rotLSD   0.53
[fold 46] epoch  640 | train    0.73 | val    0.97 | rotLSD   0.54
[fold 46] epoch  650 | train    0.74 | val    0.98 | rotLSD   0.54
[fold 46] epoch  660 | train    0.74 | val    0.97 | rotLSD   0.51
[fold 46] epoch  670 | train    0.73 | val    0.99 | rotLSD   0.54
[fold 46] epoch  680 | train    0.73 | val    0.98 | rotLSD   0.53
[fold 46] epoch  690 | train    0.73 | val    0.97 | rotLSD   0.55
[fold 46] epoch  700 | train    0.73 | val    0.97 | rotLSD   0.54
[fold 46] epoch  710 | train    0.73 | val    0.99 | rotLSD   0.53
[fold 46] epoch  720 | train    0.73 | val    0.98 | rotLSD   0.54
[fold 46] epoch  730 | train    0.73 | val    0.99 | rotLSD   0.54
[fold 46] epoch  740 | train    0.73 | val    1.00 | rotLSD   0.57
[fold 46] epoch  750 | train    0.72 | val    0.99 | rotLSD   0.55
[fold 46] epoch  760 | train    0.72 | val    0.99 | rotLSD   0.54
[fold 46] epoch  770 | train    0.72 | val    0.99 | rotLSD   0.56
[fold 46] epoch  780 | train    0.72 | val    0.99 | rotLSD   0.53
[fold 46] epoch  790 | train    0.73 | val    0.99 | rotLSD   0.53
[fold 46] epoch  800 | train    0.72 | val    0.99 | rotLSD   0.54
[fold 46] epoch  810 | train    0.72 | val    0.99 | rotLSD   0.55
[fold 46] epoch  820 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 46] epoch  830 | train    0.72 | val    1.00 | rotLSD   0.55
[fold 46] epoch  840 | train    0.72 | val    0.99 | rotLSD   0.55
[fold 46] epoch  850 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 46] epoch  860 | train    0.71 | val    0.99 | rotLSD   0.54
[fold 46] epoch  870 | train    0.72 | val    1.00 | rotLSD   0.53
[fold 46] epoch  880 | train    0.72 | val    1.00 | rotLSD   0.53
[fold 46] epoch  890 | train    0.71 | val    1.00 | rotLSD   0.54
[fold 46] epoch  900 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 46] epoch  910 | train    0.72 | val    1.00 | rotLSD   0.53
[fold 46] epoch  920 | train    0.71 | val    1.00 | rotLSD   0.53
[fold 46] epoch  930 | train    0.72 | val    1.00 | rotLSD   0.53
[fold 46] epoch  940 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 46] epoch  950 | train    0.71 | val    1.00 | rotLSD   0.53
[fold 46] epoch  960 | train    0.72 | val    1.00 | rotLSD   0.53
[fold 46] epoch  970 | train    0.72 | val    1.00 | rotLSD   0.52
[fold 46] epoch  980 | train    0.71 | val    1.00 | rotLSD   0.53
[fold 46] epoch  990 | train    0.72 | val    1.00 | rotLSD   0.54
[fold 46] epoch 1000 | train    0.72 | val    1.00 | rotLSD   0.52

─── Fold 47/92 ───
[fold 47] epoch   10 | train  120.50 | val  120.35 | rotLSD  22.20
[fold 47] epoch   20 | train  108.98 | val  108.71 | rotLSD  19.07
[fold 47] epoch   30 | train   96.73 | val   96.48 | rotLSD  16.43
[fold 47] epoch   40 | train   84.13 | val   83.84 | rotLSD  13.86
[fold 47] epoch   50 | train   71.51 | val   71.21 | rotLSD  10.81
[fold 47] epoch   60 | train   59.37 | val   59.03 | rotLSD   9.20
[fold 47] epoch   70 | train   47.97 | val   47.68 | rotLSD   7.46
[fold 47] epoch   80 | train   37.79 | val   37.48 | rotLSD   6.20
[fold 47] epoch   90 | train   28.88 | val   28.65 | rotLSD   5.05
[fold 47] epoch  100 | train   21.51 | val   21.30 | rotLSD   4.14
[fold 47] epoch  110 | train   15.58 | val   15.42 | rotLSD   3.23
[fold 47] epoch  120 | train   11.05 | val   10.92 | rotLSD   2.59
[fold 47] epoch  130 | train    7.73 | val    7.63 | rotLSD   2.05
[fold 47] epoch  140 | train    5.40 | val    5.33 | rotLSD   1.65
[fold 47] epoch  150 | train    3.87 | val    3.80 | rotLSD   1.35
[fold 47] epoch  160 | train    2.88 | val    2.82 | rotLSD   1.12
[fold 47] epoch  170 | train    2.24 | val    2.20 | rotLSD   0.92
[fold 47] epoch  180 | train    1.81 | val    1.81 | rotLSD   0.82
[fold 47] epoch  190 | train    1.51 | val    1.55 | rotLSD   0.72
[fold 47] epoch  200 | train    1.30 | val    1.37 | rotLSD   0.68
[fold 47] epoch  210 | train    1.16 | val    1.26 | rotLSD   0.61
[fold 47] epoch  220 | train    1.07 | val    1.21 | rotLSD   0.62
[fold 47] epoch  230 | train    1.02 | val    1.16 | rotLSD   0.59
[fold 47] epoch  240 | train    0.97 | val    1.13 | rotLSD   0.60
[fold 47] epoch  250 | train    0.94 | val    1.10 | rotLSD   0.59
[fold 47] epoch  260 | train    0.91 | val    1.09 | rotLSD   0.59
[fold 47] epoch  270 | train    0.88 | val    1.07 | rotLSD   0.56
[fold 47] epoch  280 | train    0.86 | val    1.05 | rotLSD   0.55
[fold 47] epoch  290 | train    0.85 | val    1.06 | rotLSD   0.55
[fold 47] epoch  300 | train    0.84 | val    1.05 | rotLSD   0.59
[fold 47] epoch  310 | train    0.83 | val    1.08 | rotLSD   0.59
[fold 47] epoch  320 | train    0.81 | val    1.06 | rotLSD   0.54
[fold 47] epoch  330 | train    0.81 | val    1.08 | rotLSD   0.56
[fold 47] epoch  340 | train    0.80 | val    1.06 | rotLSD   0.56
[fold 47] epoch  350 | train    0.79 | val    1.06 | rotLSD   0.53
[fold 47] epoch  360 | train    0.78 | val    1.06 | rotLSD   0.56
[fold 47] epoch  370 | train    0.78 | val    1.08 | rotLSD   0.56
[fold 47] epoch  380 | train    0.78 | val    1.05 | rotLSD   0.56
[fold 47] epoch  390 | train    0.77 | val    1.06 | rotLSD   0.56
[fold 47] epoch  400 | train    0.78 | val    1.08 | rotLSD   0.57
[fold 47] epoch  410 | train    0.76 | val    1.08 | rotLSD   0.57
[fold 47] epoch  420 | train    0.76 | val    1.11 | rotLSD   0.54
[fold 47] epoch  430 | train    0.76 | val    1.10 | rotLSD   0.58
[fold 47] epoch  440 | train    0.75 | val    1.10 | rotLSD   0.57
[fold 47] epoch  450 | train    0.75 | val    1.08 | rotLSD   0.56
[fold 47] epoch  460 | train    0.75 | val    1.09 | rotLSD   0.58
[fold 47] epoch  470 | train    0.74 | val    1.10 | rotLSD   0.56
[fold 47] epoch  480 | train    0.73 | val    1.10 | rotLSD   0.57
[fold 47] epoch  490 | train    0.74 | val    1.12 | rotLSD   0.58
[fold 47] epoch  500 | train    0.73 | val    1.11 | rotLSD   0.57
[fold 47] epoch  510 | train    0.72 | val    1.10 | rotLSD   0.59
[fold 47] epoch  520 | train    0.73 | val    1.12 | rotLSD   0.55
[fold 47] epoch  530 | train    0.72 | val    1.11 | rotLSD   0.58
[fold 47] epoch  540 | train    0.72 | val    1.11 | rotLSD   0.60
[fold 47] epoch  550 | train    0.72 | val    1.08 | rotLSD   0.58
[fold 47] epoch  560 | train    0.72 | val    1.12 | rotLSD   0.58
[fold 47] epoch  570 | train    0.71 | val    1.12 | rotLSD   0.59
[fold 47] epoch  580 | train    0.71 | val    1.12 | rotLSD   0.59
[fold 47] epoch  590 | train    0.71 | val    1.11 | rotLSD   0.59
[fold 47] epoch  600 | train    0.71 | val    1.10 | rotLSD   0.59
[fold 47] epoch  610 | train    0.70 | val    1.14 | rotLSD   0.58
[fold 47] epoch  620 | train    0.71 | val    1.14 | rotLSD   0.58
[fold 47] epoch  630 | train    0.70 | val    1.12 | rotLSD   0.55
[fold 47] epoch  640 | train    0.70 | val    1.14 | rotLSD   0.57
[fold 47] epoch  650 | train    0.70 | val    1.14 | rotLSD   0.59
[fold 47] epoch  660 | train    0.70 | val    1.12 | rotLSD   0.57
[fold 47] epoch  670 | train    0.69 | val    1.14 | rotLSD   0.59
[fold 47] epoch  680 | train    0.69 | val    1.13 | rotLSD   0.60
[fold 47] epoch  690 | train    0.70 | val    1.14 | rotLSD   0.57
[fold 47] epoch  700 | train    0.69 | val    1.14 | rotLSD   0.59
[fold 47] epoch  710 | train    0.69 | val    1.15 | rotLSD   0.59
[fold 47] epoch  720 | train    0.69 | val    1.14 | rotLSD   0.57
[fold 47] epoch  730 | train    0.69 | val    1.14 | rotLSD   0.59
[fold 47] epoch  740 | train    0.69 | val    1.15 | rotLSD   0.60
[fold 47] epoch  750 | train    0.68 | val    1.14 | rotLSD   0.58
[fold 47] epoch  760 | train    0.68 | val    1.15 | rotLSD   0.59
[fold 47] epoch  770 | train    0.68 | val    1.14 | rotLSD   0.59
[fold 47] epoch  780 | train    0.68 | val    1.15 | rotLSD   0.60
[fold 47] epoch  790 | train    0.68 | val    1.15 | rotLSD   0.58
[fold 47] epoch  800 | train    0.68 | val    1.16 | rotLSD   0.58
[fold 47] epoch  810 | train    0.68 | val    1.16 | rotLSD   0.59
[fold 47] epoch  820 | train    0.68 | val    1.14 | rotLSD   0.58
[fold 47] epoch  830 | train    0.68 | val    1.15 | rotLSD   0.60
[fold 47] epoch  840 | train    0.67 | val    1.15 | rotLSD   0.58
[fold 47] epoch  850 | train    0.68 | val    1.16 | rotLSD   0.59
[fold 47] epoch  860 | train    0.68 | val    1.15 | rotLSD   0.57
[fold 47] epoch  870 | train    0.68 | val    1.15 | rotLSD   0.59
[fold 47] epoch  880 | train    0.68 | val    1.16 | rotLSD   0.58
[fold 47] epoch  890 | train    0.68 | val    1.16 | rotLSD   0.55
[fold 47] epoch  900 | train    0.68 | val    1.15 | rotLSD   0.56
[fold 47] epoch  910 | train    0.68 | val    1.15 | rotLSD   0.56
[fold 47] epoch  920 | train    0.67 | val    1.16 | rotLSD   0.60
[fold 47] epoch  930 | train    0.67 | val    1.16 | rotLSD   0.60
[fold 47] epoch  940 | train    0.67 | val    1.16 | rotLSD   0.57
[fold 47] epoch  950 | train    0.67 | val    1.16 | rotLSD   0.57
[fold 47] epoch  960 | train    0.68 | val    1.16 | rotLSD   0.58
[fold 47] epoch  970 | train    0.67 | val    1.16 | rotLSD   0.59
[fold 47] epoch  980 | train    0.67 | val    1.16 | rotLSD   0.60
[fold 47] epoch  990 | train    0.68 | val    1.16 | rotLSD   0.57
[fold 47] epoch 1000 | train    0.68 | val    1.16 | rotLSD   0.59

─── Fold 48/92 ───
[fold 48] epoch   10 | train  120.73 | val  121.22 | rotLSD  22.94
[fold 48] epoch   20 | train  109.41 | val  109.95 | rotLSD  19.29
[fold 48] epoch   30 | train   97.23 | val   97.73 | rotLSD  16.18
[fold 48] epoch   40 | train   84.65 | val   84.98 | rotLSD  13.42
[fold 48] epoch   50 | train   71.90 | val   72.19 | rotLSD  10.89
[fold 48] epoch   60 | train   59.58 | val   59.82 | rotLSD   8.91
[fold 48] epoch   70 | train   48.10 | val   48.29 | rotLSD   7.49
[fold 48] epoch   80 | train   37.72 | val   37.95 | rotLSD   6.12
[fold 48] epoch   90 | train   28.80 | val   29.02 | rotLSD   5.04
[fold 48] epoch  100 | train   21.35 | val   21.61 | rotLSD   4.14
[fold 48] epoch  110 | train   15.40 | val   15.70 | rotLSD   3.28
[fold 48] epoch  120 | train   10.91 | val   11.19 | rotLSD   2.63
[fold 48] epoch  130 | train    7.62 | val    7.91 | rotLSD   2.10
[fold 48] epoch  140 | train    5.34 | val    5.61 | rotLSD   1.69
[fold 48] epoch  150 | train    3.81 | val    4.09 | rotLSD   1.41
[fold 48] epoch  160 | train    2.83 | val    3.10 | rotLSD   1.17
[fold 48] epoch  170 | train    2.21 | val    2.46 | rotLSD   1.01
[fold 48] epoch  180 | train    1.78 | val    2.00 | rotLSD   0.91
[fold 48] epoch  190 | train    1.49 | val    1.68 | rotLSD   0.82
[fold 48] epoch  200 | train    1.29 | val    1.47 | rotLSD   0.73
[fold 48] epoch  210 | train    1.16 | val    1.30 | rotLSD   0.67
[fold 48] epoch  220 | train    1.07 | val    1.22 | rotLSD   0.61
[fold 48] epoch  230 | train    1.00 | val    1.14 | rotLSD   0.60
[fold 48] epoch  240 | train    0.96 | val    1.09 | rotLSD   0.58
[fold 48] epoch  250 | train    0.93 | val    1.07 | rotLSD   0.58
[fold 48] epoch  260 | train    0.90 | val    1.03 | rotLSD   0.59
